video_id;channelTitle;title;description;tags;publishedAt;viewCount;likeCount;favouriteCount;commentCount;duration;definition;caption
gHJaXRZElXs;Logan Paul;Logan Paul & KSI Go Undercover At Walmart;"After years of heated rivalry, we’re humbled & honored to bring you Prime Hydration.
Follow @DrinkPrime on Instagram ► https://www.instagram.com/drinkprime/
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (I Started A Drink Company With KSI) ► https://youtu.be/hmXTBjM0is4

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 26 year old lad residing in Puerto Rico. This is my life.
https://www.youtube.com/LoganPaulVlogs


Edited by: @HillierSmith 
Shot by: @kevingmov - @AndreDuqum  - @davidsonn

⚠ DISCLAIMER ⚠
Please be advised; the situations, subject matter, and satirical content contained in this vlog are for entertainment purposes only! Under no circumstances should any activities, stunts, or dramatic interpretations included in this content be replicated/attempted in any capacity by viewers. Again, any and all dramatic interpretations are for entertainment purposes. Product benefits and ingredients are expressly listed on product packaging. Prime does not heal ailments or STD’s.";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'Drink prime', 'Undercover', 'Wal-mart', 'Walmart employees', 'Logan paul KSI', 'Prime', 'Prime hydration'];2022-01-20T19:52:37Z;10214410;621984;;15330;PT4M18S;hd;false
i8lmQ5Ls6bw;Logan Paul;I Lost $3,500,000 On Fake Pokémon Cards;"Drink Prime so I can get my $3,500,000 back :)
Follow @DrinkPrime on Instagram ► https://www.instagram.com/drinkprime/

SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (I Started A Drink Company With KSI) ► https://youtu.be/hmXTBjM0is4

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 26 year old manchild living in Puerto Rico. This is my life.
https://www.youtube.com/LoganPaulVlogs

G.I. Joe Theme
https://youtu.be/m2NvdKTSRS0

Edited by: @HillierSmith
Shot by: Kevin Galvan";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'Pokémon', 'Fake', 'Scammed', 'Logan paul scammed', 'First edition', 'Box', 'Sealed case'];2022-01-13T19:02:41Z;7381812;387773;;20441;PT7M11S;hd;false
hmXTBjM0is4;Logan Paul;I Started A Drink Company With KSI;"After years of heated rivalry, we’re humbled & honored to bring you Prime Hydration.
Follow @DrinkPrime on Instagram ► https://www.instagram.com/drinkprime/
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 26 year old creator living in Puerto Rico. This is my life.
https://www.youtube.com/LoganPaulVlogs

Edited by: @HillierSmith";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'Logan paul KSI', 'Prime', 'Prime hydration', 'Logan paul company', 'KSI company', 'Drink company', 'Logan paul VS KSI'];2022-01-09T19:18:50Z;7693725;486520;;13966;PT4M47S;hd;false
WJ9FGoma5-M;Logan Paul;My Last Words To Floyd Mayweather...;"Get Current, we're giving away $10k: https://current.com/logan
Get the Mayweather VS. Paul June 6 Pay-Per-View (8p EST) right now on:
SHOWTIME: http://s.sho.com/PPV
FANMIO (get a free shirt): http://Fanmio.com/MayweatherVsPaul

INTERNATIONAL:
UK: live on Sky Sports Box Office
AUSTRALIA: live on Main Event PPV.
ITALY: live on SKY PPV.
NEW ZEALAND: SKY PPV.
LATAM: live on ESPN Knockout throughout Latin America
Fight Sports: Various Territories
Bahamas: Cable Bahamas
France: RMC Sport
Hungary: AMC 
Japan: WOWOW
Pan Africa: Supersport
Panama: Canal 4
Poland: TVP 
Russia: Ren TV 

I post exclusive fighting videos every week inside The Maverick Club... JOIN NOW  ► https://club.maverickclothing.com/

SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (I'm Fighting Floyd Mayweather This Week) ► https://youtu.be/KqVDuEWlRwY

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 26 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes'];2021-06-06T04:19:19Z;8699003;412635;;30323;PT5M9S;hd;false
KqVDuEWlRwY;Logan Paul;I’m Fighting Floyd Mayweather This Week;"Get the Mayweather VS. Paul June 6 Pay-Per-View right now on Fanmio:
http://Fanmio.com/MayweatherVsPaul
I post exclusive fighting videos every week inside The Maverick Club... JOIN NOW  ► https://club.maverickclothing.com/

SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (I Boxed 4 People At The Same Time) ► https://youtu.be/miRk-XQMviQ

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 26 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'Logan paul fight', 'Logan paul VS MAYWEATHER', 'MAYWEATHER fight', 'MAYWEATHER VS paul', 'Trailer', 'Fight trailer', 'Floyd MAYWEATHER VS Logan paul', 'Logan paul boxing', 'Boxing'];2021-06-01T17:16:39Z;5780387;334757;;22359;PT2M19S;hd;false
miRk-XQMviQ;Logan Paul;I Boxed 4 People At The Same Time;"I post exclusive fighting videos every week inside The Maverick Club... JOIN NOW  ► https://club.maverickclothing.com/
A light warm-up for Floyd Mayweather on June 6 ;)
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Check out The Gronk’s Channel:
https://youtube.com/c/TheGronks

Watch Previous Vlog (Face To Face With Floyd Mayweather) ► https://youtu.be/ldvXQg-96H0

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 26 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'Logan Paul boxing', 'gronkowski', 'rob gronkowski', 'football', 'Logan Paul fight', 'fighting', 'boxing', 'Logan Paul vs gronks', 'gronks', 'boxing fight', 'Jake Paul fight', 'Logan Paul boxer'];2021-05-13T17:36:54Z;9617762;402307;;27884;PT7M21S;hd;false
ldvXQg-96H0;Logan Paul;Face To Face With Floyd Mayweather;"I post exclusive fighting videos every week inside The Maverick Club... JOIN NOW  ► https://club.maverickclothing.com/
Watch me beat Floyd Mayweather on June 6 ;)
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (I Spent $2,000,000 On Pokémon Cards) ► https://youtu.be/qeBYzTr8_Ls

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Edited by: @HillierSmith 

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'Floyd MAYWEATHER VS logan paul', 'Logan paul', 'Logan paul boxing', 'MAYWEATHER vs paul', 'Gotcha hat', 'Jake paul fight', 'Press conference', 'Jake paul hat'];2021-05-09T19:19:23Z;9427036;509398;;35565;PT14M7S;hd;false
1dFgZwpeokk;Logan Paul;Opening The $1,000,000 1st Edition Pokemon Box (Official Live Stream);"Get your ""1st Break"" Logan Paul NFT (Limited #) ► https://shopnfts.com
Join The Maverick Club to get my FREE NFT & win my Gengar Evolutions painting ► https://club.maverickclothing.com
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan​

[WATCH] I Spent $2,000,000 On Pokemon Cards  ► https://youtu.be/qeBYzTr8_Ls

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'pokemon', 'Logan Paul pokemon', 'box break', 'box opening', 'live stream', 'nfts', 'Logan Paul nfts', 'charizard', 'expensive pokemon card', 'opening', 'live', 'Logan Paul live', 'pokemon logan paul', 'anniversary', '25th'];2021-02-28T03:52:05Z;7828903;253058;;9910;PT1H46M15S;hd;false
qeBYzTr8_Ls;Logan Paul;I Spent $2,000,000 On Pokémon Cards;"Charizard, here I come...
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan
Bid on a 1st Edition Pack: https://goldinauctions.com/Category/Logan_Paul_s_1st_Edition_Pok_mon_Box_Break_-282.html

We'll see you February 27th LIVE on this YouTube channel for our $400,000 1st Edition Box Break... SAVE THE DATE! (6pm PST/9pm EST)

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Edited by:   @HillierSmith 
Original Music at 3:35/5:05 by:   @Nick Murray 

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes'];2021-02-03T21:00:55Z;10830000;474999;;21460;PT10M8S;hd;false
KmeCuoM1hfY;Logan Paul;Logan Paul - 2020 (Official Music Video);"Directed by Logan Paul and Juliana Accettone 
Song Produced by Jake Broido & Jaron Crespi
Wear Maverick Clothing ► https://maverickclothing.com
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Buy ‘2020’ on iTunes: https://music.apple.com/us/album/2020-single/1545863001
Stream '2020' on Spotify: https://open.spotify.com/track/2IgzajjY7h18gjHvQ3LKZ5?si=alyv8WKXRb6AgdLCUUzMPQ

Watch Previous Vlog (I FaceTimed Floyd Mayweather) ► https://youtu.be/dEMix-SwBNU

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes'];2020-12-23T19:45:43Z;14632872;723869;;55703;PT3M53S;hd;false
dEMix-SwBNU;Logan Paul;I FaceTimed Floyd Mayweather...;"Get Maverick Clothing for a chance to get free tickets to the fight ► https://maverickclothing.com
Join the Maverick Club for exclusive content, insane giveaways & more  ► https://club.maverickclothing.com/join/
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Buy the fight on Fanmio: https://fanmio.com

Watch Previous Vlog (I Spent $150,000 On This Pokémon Card) ► https://youtu.be/9KtFn1hCzNg

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'Floyd MAYWEATHER', 'Logan paul', 'MAYWEATHER vs paul', 'Logan paul boxing', 'Floyd MAYWEATHER vs Logan paul', 'Jake paul'];2020-12-17T20:55:58Z;8163225;467862;;34212;PT8M9S;hd;false
9KtFn1hCzNg;Logan Paul;I Spent $150,000 On This Pokémon Card;"Join The Maverick Club ► https://club.maverickclothing.com/join/
That was intense... love you Gary thank you!!
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Our Live Stream (The $200,000 Pokémon Unboxing) ► https://youtu.be/iQ-f4N2yzTM

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'Logan paul Pokémon', 'Pokémon', 'Charizard', 'Charizard card', 'PSA 10 Charizard', 'Expensive Pokémon', 'Gary pawn stars', 'Charizard Gary'];2020-10-14T18:28:34Z;15215076;596840;;34226;PT9M32S;hd;false
iQ-f4N2yzTM;Logan Paul;Opening The $200,000 1st Edition Pokemon Box (Official Live Stream);"PLEASE DONATE TO NAMI: https://donate.nami.org/PokemonCards
Get a Current Black Premium Card: https://www.current.com/LoganPaul
Join The Maverick Club to win a PSA 9 Base Set Charizard ► https://club.maverickclothing.com/join/
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

SHOUTOUT TO ALL NURSES!
www.careismatic.com/tributetocourage
 
@CherokeeUniforms
#cherokeeuniforms
#nurses
https://careismatic.com/
#tributetocourage

Watch Previous Vlog (I Bought A $200,000 Box Of Pokemon Cards) ► https://youtu.be/509V3RSOwGA

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['Impaulsive', 'Pokemon', 'Logan Paul Pokemon', '1st Edition Box', 'Booster Box', 'Box breaking', '1st edition pokemon box', 'world record', 'live', 'sales', 'packs', 'booster packs', 'charizard', 'logan paul charizard', 'logan paul leon', 'charity', 'unboxing'];2020-10-10T03:49:44Z;12691926;324640;;15745;PT2H31M53S;hd;false
509V3RSOwGA;Logan Paul;I Bought A $200,000 Box Of Pokémon Cards;"Buy a 1st Edition Pack (to be opened LIVE on October 9 @ 6pm PST) ► https://loganslivestream.com
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (Goodbye Forever) ► https://youtu.be/PrM5AuErOrM

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'Logan paul Pokémon', 'Pokémon cards', 'Pokémon', 'Charizard', 'Collectibles', 'Gary v', '1st edition box', 'Pokémon booster box', '1st edition cards'];2020-10-03T18:03:55Z;10007107;469640;;20130;PT8M20S;hd;true
PrM5AuErOrM;Logan Paul;Goodbye Forever.;"Join The Maverick Club ► https://club.maverickclothing.com/join/
It’s time to move on. 
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (TEKASHI 6IX9INE) ► https://youtu.be/agDb_ps9UvA

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'Logan paul car', 'Car giveaway', 'Maverick club', 'Challenger', 'Giveaway', 'Colorado', 'Prank', 'Feet'];2020-09-23T19:40:28Z;8542717;442588;;16619;PT5M14S;hd;true
agDb_ps9UvA;Logan Paul;TEKASHI 6IX9INE 🌈;"Subscribe to IMPAULSIVE ► https://www.youtube.com/impaulsive
Wear Maverick Clothing ► https://maverickclothing.com
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (She Couldn't Hold It In) ► https://youtu.be/1bXCJzvVHuE

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', '6ix9ine interview', 'Logan Paul podcast', '69 podcast', '69 interview', 'impaulsive', 'behind the scenes', 'BTS'];2020-09-10T19:38:05Z;8635843;472913;;17571;PT6M4S;hd;true
1bXCJzvVHuE;Logan Paul;She Couldn't Hold It In Anymore...;"Download Lords Mobile to win BIG prizes here: http://igg.com/event/logan $30,000 CASH GIVEAWAY and a $350 gift pack for everyone!
Join The Maverick Club for a chance to win my Dodge Challenger! ► https://club.maverickclothing.com/join/
Get your NEW 'Washed Grey' Maverick Clothing ► https://maverickclothing.com
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (I Cheated) ► https://youtu.be/ZrqNE37L_ZI

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs

Dodge Challenger Giveaway Rules:
https://maverickclothing.com/pages/privacy-policy";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes'];2020-09-02T19:04:31Z;7736450;398035;;17445;PT6M;hd;true
ZrqNE37L_ZI;Logan Paul;I Cheated;"Wear Maverick Clothing ► https://maverickclothing.com
Sorry Josie :(
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (She Will Have My Baby) ► https://youtu.be/28SlGarWNy8

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'haunted', 'ghost', 'logan paul scary', 'cheating', 'cheater', 'making out ghost', 'scary movie'];2020-08-19T20:32:29Z;10065058;521835;;12904;PT4M58S;hd;false
28SlGarWNy8;Logan Paul;She Will Have My Baby If...;"Wear Maverick Clothing (BONE Restocked) ► https://maverickclothing.com
Join The Maverick Club ► https://club.maverickclothing.com/join/
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (Trapped With My Girlfriend) ► https://youtu.be/d8e2ExenV-w

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'logan paul baby', 'giveaway', 'maverick club', 'haunter doll', 'maverick', 'trombone motorcycle', 'baby'];2020-08-14T19:58:31Z;8581885;954370;;14696;PT4M43S;hd;true
d8e2ExenV-w;Logan Paul;Trapped With My Girlfriend At -202 Degrees;"Get your new Maverick Hats ► https://maverickclothing.com
Join The Maverick Club for more juice ► https://club.maverickclothing.com/join/
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (I Painted Josie) ► https://youtu.be/qp9hqc8fozg

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'painting', 'logan paul girlfriend', 'cryotherapy', 'naked guy', 'running', 'streaking', 'craigslist', 'arrow', 'bow and arrow', 'marksman', 'jokes', 'puns', 'money giveaway'];2020-08-10T18:18:59Z;10008995;422659;;7938;PT4M29S;hd;false
qp9hqc8fozg;Logan Paul;I Painted Josie Like One Of My French Girls;"Join The Maverick Club for more juice ► https://club.maverickclothing.com/join/
Wear Maverick Clothing ► https://maverickclothing.com
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (Will My Boys Lie To My Girlfriend For Me?) ► https://youtu.be/ThnGd7P6lxQ

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'painting', 'girlfriend', 'nude', 'nude painting', 'art', 'josie canseco', 'logan paul girlfriend', 'homeless', 'scare', 'prank', 'scare prank', 'piggy bank', 'jokes', 'puns'];2020-08-05T19:13:55Z;10514213;431035;;7952;PT4M10S;hd;true
ThnGd7P6lxQ;Logan Paul;Will My Boys Lie To My Girlfriend For Me?;"Wear Maverick Clothing ► https://maverickclothing.com
Join The Maverick Club ► https://club.maverickclothing.com/join/
Do the boys have my back?
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (Hollywood Changed Us) ► https://youtu.be/qhtaaW_BOw4

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'logan paul prank', 'boyfriend', 'calling', 'rubber chickens', 'logan paul girlfriend', 'pranking the boys', 'the boys', 'prank call', 'ladder', 'ladder hop', 'hopping on ladder', 'ladder stairs'];2020-08-03T17:59:05Z;12188353;543426;;9194;PT4M28S;hd;true
qhtaaW_BOw4;Logan Paul;Hollywood Changed Us...;"Join The Maverick Club ► https://club.maverickclothing.com/join/
Wear Maverick Clothing ► https://maverickclothing.com
Sorry dad
SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan

Watch Previous Vlog (This Crushed Them) ► https://youtu.be/3VglNPboRfY

ADD ME ON:
INSTAGRAM: https://www.instagram.com/LoganPaul/
TWITTER: https://twitter.com/LoganPaul

Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive
OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips

I’m a 25 year old manchild living in Los Angeles. This is my life.
https://www.youtube.com/LoganPaulVlogs";['logan paul vlog', 'logan paul', 'logan', 'paul', 'olympics', 'logan paul youtube', 'vlog', 'daily', 'comedy', 'hollywood', 'parrot', 'maverick', 'bird', 'maverick clothes', 'logan paul facial', 'laughing gas', 'beauty lounge', 'facelift', 'injection', 'pianoaccordion', 'dictionary', 'wake surfing', 'surfing', 'boat', 'boating', 'activity', 'logan paul plastic surgery'];2020-07-31T19:09:59Z;7848275;350585;;7161;PT4M9S;hd;true
